parada_id,fecha_inicio,fecha_fin,planta_id,linea_id,equipo_id,tipo_parada,planificada_flag,causa_parada,duracion_horas,impacto_produccion_proxy,impacto_energia_proxy
PAR_00000127,2024-08-04T05:00:00,2024-08-04T11:30:29.434042728,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,ParadaPlanificadaUtilidades,6.508,40.011,939.873
PAR_00000128,2024-08-25T05:00:00,2024-08-25T11:58:29.173129096,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,Planificada,1,ParadaPlanificadaUtilidades,6.975,47.603,2078.378
PAR_00000129,2024-09-06T00:35:00,2024-09-06T03:21:51.769321136,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,NoPlanificada,0,TermoparDescalibrado,2.781,14.554,205.145
PAR_00000130,2024-09-12T09:09:00,2024-09-12T15:01:27.493650624,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,TermoparDescalibrado,5.874,37.493,506.804
PAR_00000131,2024-09-18T01:17:00,2024-09-18T03:26:21.049373066,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,CurvaTermicaFueraBanda,2.156,11.379,414.181
PAR_00000132,2024-09-19T02:16:00,2024-09-19T09:55:07.627788936,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,7.652,41.405,776.915
PAR_00000133,2024-09-26T01:45:00,2024-09-26T05:23:26.086454293,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,NoPlanificada,0,FalloQuemador,3.641,20.976,300.41
PAR_00000134,2024-09-28T18:00:00,2024-09-28T20:36:14.383742752,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,Planificada,1,MantenimientoPreventivoProgramado,2.604,14.358,411.613
PAR_00000135,2024-10-27T03:00:00,2024-10-27T06:55:16.382032284,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,Planificada,1,InspeccionSeguridadReglamentaria,3.921,22.124,539.623
PAR_00000136,2024-10-29T16:09:00,2024-10-29T21:19:00.326356651,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,NoPlanificada,0,TermoparDescalibrado,5.167,36.47,1187.512
PAR_00000137,2024-11-10T17:00:00,2024-11-10T19:20:06.713328753,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,Planificada,1,MantenimientoPreventivoProgramado,2.335,14.275,255.872
PAR_00000138,2024-11-24T13:00:00,2024-11-24T17:41:43.189728122,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,InspeccionSeguridadReglamentaria,4.695,29.152,462.963
PAR_00000139,2024-12-04T11:00:00,2024-12-04T16:33:35.426241853,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,CambioFormatoPlanificado,5.56,29.395,710.211
PAR_00000140,2024-12-16T06:13:00,2024-12-16T06:51:10.118657317,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,NoPlanificada,0,TermoparDescalibrado,0.636,3.206,33.03
PAR_00000141,2024-12-22T21:00:00,2024-12-23T04:17:39.826643643,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,MantenimientoPreventivoProgramado,7.294,48.309,1141.389
PAR_00000142,2025-01-07T05:01:00,2025-01-07T08:46:29.574817156,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,FalloQuemador,3.758,20.179,314.805
PAR_00000143,2025-01-15T22:00:00,2025-01-16T03:22:43.033469599,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,Planificada,1,CambioFormatoPlanificado,5.379,29.132,540.265
PAR_00000144,2025-01-24T05:00:00,2025-01-24T06:12:00,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,Planificada,1,MantenimientoPreventivoProgramado,1.2,7.554,288.328
PAR_00000145,2025-01-27T14:22:00,2025-01-27T14:43:00,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,CurvaTermicaFueraBanda,0.35,1.72,58.488
PAR_00000146,2025-01-29T07:06:00,2025-01-29T08:31:01.207854559,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,NoPlanificada,0,TermoparDescalibrado,1.417,8.847,369.254
PAR_00000147,2025-01-30T00:29:00,2025-01-30T09:12:58.815698606,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,FalloQuemador,8.733,59.373,1777.462
PAR_00000148,2025-02-04T10:40:00,2025-02-04T11:08:28.089307999,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,NoPlanificada,0,TermoparDescalibrado,0.474,2.293,30.178
PAR_00000149,2025-02-09T05:05:00,2025-02-09T07:29:14.386674211,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,CaidaGasIndustrial,2.404,12.236,241.383
PAR_00000150,2025-02-23T10:37:00,2025-02-23T12:03:36.029685030,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,NoPlanificada,0,FalloQuemador,1.443,7.179,611.811
PAR_00000151,2025-03-01T14:00:00,2025-03-01T16:43:21.590510980,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,CambioFormatoPlanificado,2.723,16.177,721.429
PAR_00000152,2025-03-05T23:00:00,2025-03-06T03:24:21.172060033,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,Planificada,1,ParadaPlanificadaUtilidades,4.406,25.989,716.283
PAR_00000153,2025-03-11T23:27:00,2025-03-12T00:09:06.447121444,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,NoPlanificada,0,TermoparDescalibrado,0.702,4.37,93.467
PAR_00000154,2025-03-31T23:18:00,2025-04-01T04:52:06.838235724,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,FalloQuemador,5.569,35.179,797.797
PAR_00000155,2025-04-06T06:40:00,2025-04-06T10:26:36.600064680,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,CaidaGasIndustrial,3.777,23.25,193.599
PAR_00000156,2025-04-07T10:19:00,2025-04-07T11:11:50.046198916,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,NoPlanificada,0,FalloQuemador,0.881,4.61,98.997
PAR_00000157,2025-04-15T15:17:00,2025-04-15T17:51:29.873497137,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,NoPlanificada,0,CaidaGasIndustrial,2.575,15.626,248.868
PAR_00000158,2025-04-22T12:00:00,2025-04-22T14:04:14.278434301,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,InspeccionSeguridadReglamentaria,2.071,11.832,526.326
PAR_00000159,2025-04-24T18:00:00,2025-04-24T21:50:05.745582207,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,Planificada,1,MantenimientoPreventivoProgramado,3.835,18.908,1359.903
PAR_00000160,2025-05-01T14:00:00,2025-05-01T22:38:31.394627404,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,Planificada,1,CambioFormatoPlanificado,8.642,48.348,3858.934
PAR_00000161,2025-05-05T13:13:00,2025-05-05T13:34:00,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,CaidaGasIndustrial,0.35,2.051,37.596
PAR_00000162,2025-05-06T19:00:00,2025-05-07T00:12:17.475846908,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,InspeccionSeguridadReglamentaria,5.205,28.087,773.859
PAR_00000163,2025-05-11T19:10:00,2025-05-12T00:56:40.534734784,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,5.778,31.12,607.789
PAR_00000164,2025-05-13T15:28:00,2025-05-13T19:09:07.516581936,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,CaidaGasIndustrial,3.685,18.644,373.14
PAR_00000165,2025-06-03T23:42:00,2025-06-04T08:52:53.813120664,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,NoPlanificada,0,FalloQuemador,9.182,62.299,1158.822
PAR_00000166,2025-06-06T06:07:00,2025-06-06T09:58:46.377675608,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,CurvaTermicaFueraBanda,3.863,23.746,517.123
PAR_00000167,2025-06-09T02:05:00,2025-06-09T05:23:57.552783897,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,CaidaGasIndustrial,3.316,22.042,740.385
PAR_00000168,2025-06-09T19:25:00,2025-06-09T20:50:56.647371698,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,NoPlanificada,0,FalloQuemador,1.432,9.497,93.013
PAR_00000169,2025-06-11T05:25:00,2025-06-11T09:47:25.715147095,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,CurvaTermicaFueraBanda,4.374,30.54,1067.35
PAR_00000170,2025-06-11T13:38:00,2025-06-11T15:19:10.729699227,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,1.686,11.172,237.221
PAR_00000171,2025-06-18T01:37:00,2025-06-18T03:10:06.300878597,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,NoPlanificada,0,TermoparDescalibrado,1.552,10.358,594.698
PAR_00000172,2025-06-26T08:00:00,2025-06-26T11:14:15.486117572,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,InspeccionSeguridadReglamentaria,3.238,19.422,633.506
PAR_00000173,2025-07-06T10:38:00,2025-07-06T14:45:35.997670916,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,CurvaTermicaFueraBanda,4.127,29.207,709.733
PAR_00000174,2025-07-12T19:05:00,2025-07-12T20:42:56.738320413,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,CurvaTermicaFueraBanda,1.632,11.526,210.516
PAR_00000175,2025-07-17T00:26:00,2025-07-17T03:49:36.078329418,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,NoPlanificada,0,CurvaTermicaFueraBanda,3.393,23.461,163.987
PAR_00000176,2025-09-01T14:00:00,2025-09-01T22:36:41.494816062,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,Planificada,1,MantenimientoPreventivoProgramado,8.612,47.095,1959.249
PAR_00000177,2025-09-11T18:30:00,2025-09-11T21:57:45.984961623,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,CaidaGasIndustrial,3.463,17.839,391.067
PAR_00000178,2025-09-20T19:00:00,2025-09-20T22:11:52.698426705,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,Planificada,1,MantenimientoPreventivoProgramado,3.198,22.591,208.253
PAR_00000179,2025-09-25T22:22:00,2025-09-25T23:44:00.219481453,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,NoPlanificada,0,CaidaGasIndustrial,1.367,8.908,201.93
PAR_00000180,2025-10-09T23:09:00,2025-10-10T01:17:59.823950852,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,NoPlanificada,0,FalloQuemador,2.15,14.465,222.688
PAR_00000181,2025-10-18T14:38:00,2025-10-18T19:28:10.500419140,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,NoPlanificada,0,CaidaGasIndustrial,4.836,30.432,1698.743
PAR_00000182,2025-10-22T06:29:00,2025-10-22T08:12:47.285553979,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,NoPlanificada,0,TermoparDescalibrado,1.73,10.741,169.996
PAR_00000183,2025-10-23T10:33:00,2025-10-23T13:16:41.384672770,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,FalloQuemador,2.728,14.802,350.489
PAR_00000184,2025-10-24T00:00:00,2025-10-24T02:01:06.095420925,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,Planificada,1,ParadaPlanificadaUtilidades,2.018,11.661,590.596
PAR_00000185,2025-10-24T19:00:00,2025-10-25T00:56:55.795831094,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,Planificada,1,ParadaPlanificadaUtilidades,5.949,34.339,688.172
PAR_00000186,2025-11-04T19:00:00,2025-11-04T21:30:09.550099267,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,InspeccionSeguridadReglamentaria,2.503,13.077,463.092
PAR_00000187,2025-11-15T14:00:00,2025-11-15T18:48:05.535688708,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Planificada,1,ParadaPlanificadaUtilidades,4.802,25.36,1300.329
PAR_00000188,2025-11-16T12:00:00,2025-11-16T20:49:20.149468510,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,Planificada,1,ParadaPlanificadaUtilidades,8.822,58.16,2831.915
PAR_00000189,2025-11-19T04:22:00,2025-11-19T10:19:20.679916089,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,CurvaTermicaFueraBanda,5.956,34.669,294.809
PAR_00000190,2025-11-25T17:42:00,2025-11-25T18:07:55.213123998,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,NoPlanificada,0,TermoparDescalibrado,0.432,2.761,34.412
PAR_00000191,2025-12-02T00:36:00,2025-12-02T02:16:15.268278982,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,FalloQuemador,1.671,9.1,116.336
PAR_00000192,2025-12-05T07:08:00,2025-12-05T09:08:07.045444864,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,NoPlanificada,0,TermoparDescalibrado,2.002,13.436,199.025
PAR_00000193,2025-12-11T11:00:00,2025-12-11T12:08:20.946845500,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,NoPlanificada,0,CurvaTermicaFueraBanda,1.139,6.147,336.721
PAR_00000194,2025-12-15T14:00:00,2025-12-15T17:26:03.393415780,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,Planificada,1,MantenimientoPreventivoProgramado,3.434,22.822,2058.091
PAR_00000195,2025-12-23T10:00:00,2025-12-23T15:53:10.753017172,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,Planificada,1,CambioFormatoPlanificado,5.886,37.943,795.496
PAR_00000196,2024-01-04T04:02:00,2024-01-04T06:03:49.856833725,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,BloqueoManipulador,2.031,17.285,701.404
PAR_00000197,2024-01-07T03:06:00,2024-01-07T03:27:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,BloqueoManipulador,0.35,2.923,85.28
PAR_00000198,2024-01-07T18:00:00,2024-01-08T04:28:41.452464471,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,Planificada,1,MantenimientoPreventivoProgramado,10.478,87.692,899.931
PAR_00000199,2024-01-11T20:45:00,2024-01-11T21:55:05.193774692,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,VariacionEspesor,1.168,9.223,620.942
PAR_00000200,2024-01-12T08:12:00,2024-01-12T11:48:39.133455854,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,NoPlanificada,0,FalloVision,3.611,24.718,297.048
PAR_00000201,2024-01-18T11:12:00,2024-01-18T12:31:06.486442651,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,BloqueoManipulador,1.318,12.486,700.451
PAR_00000202,2024-01-27T23:11:00,2024-01-28T00:53:19.246301744,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,FalloVision,1.705,12.646,1063.004
PAR_00000203,2024-02-01T14:00:00,2024-02-01T23:36:45.163159228,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,Planificada,1,ParadaPlanificadaUtilidades,9.613,85.805,440.123
PAR_00000204,2024-02-14T10:06:00,2024-02-14T11:25:23.645461256,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,NoPlanificada,0,DefectoSuperficial,1.323,9.323,329.587
PAR_00000205,2024-02-15T14:00:00,2024-02-15T15:44:10.323622989,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,Planificada,1,ParadaPlanificadaUtilidades,1.736,11.364,654.983
PAR_00000206,2024-03-04T18:01:00,2024-03-04T19:55:14.642463427,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,VariacionEspesor,1.904,17.513,851.941
PAR_00000207,2024-03-08T22:00:00,2024-03-09T03:53:40.331295182,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,DefectoSuperficial,5.895,48.577,1923.203
PAR_00000208,2024-03-13T17:12:00,2024-03-13T17:56:14.898810260,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,BloqueoManipulador,0.737,6.779,400.756
PAR_00000209,2024-03-15T22:00:00,2024-03-16T00:28:45.400962781,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,Planificada,1,CambioFormatoPlanificado,2.479,21.747,981.004
PAR_00000210,2024-04-06T00:19:00,2024-04-06T01:22:48.549842596,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,FalloVision,1.063,9.809,366.643
PAR_00000211,2024-04-08T11:19:00,2024-04-08T15:39:19.632368796,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,FalloVision,4.339,36.161,1238.638
PAR_00000212,2024-04-08T19:44:00,2024-04-08T20:20:23.337687924,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,NoPlanificada,0,DefectoSuperficial,0.606,4.498,27.628
PAR_00000213,2024-04-15T08:00:00,2024-04-15T12:14:00.339992476,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Planificada,1,ParadaPlanificadaUtilidades,4.233,32.547,1658.286
PAR_00000214,2024-04-16T07:20:00,2024-04-16T11:01:33.278185831,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,VariacionEspesor,3.693,30.372,1825.888
PAR_00000215,2024-04-22T15:16:00,2024-04-22T17:50:46.060939012,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,FalloVision,2.579,19.523,1103.265
PAR_00000216,2024-05-02T03:05:00,2024-05-02T05:27:20.388643932,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,VariacionEspesor,2.372,22.557,745.284
PAR_00000217,2024-05-18T12:37:00,2024-05-18T16:08:26.900868014,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,FalloVision,3.524,29.494,860.172
PAR_00000218,2024-05-20T03:02:00,2024-05-20T03:54:03.614684948,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,NoPlanificada,0,DefectoSuperficial,0.868,6.806,94.182
PAR_00000219,2024-05-20T12:00:00,2024-05-20T18:19:48.171006390,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Planificada,1,ParadaPlanificadaUtilidades,6.33,41.463,1369.522
PAR_00000220,2024-05-25T10:00:00,2024-05-25T14:06:28.495623272,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,Planificada,1,ParadaPlanificadaUtilidades,4.108,28.15,365.236
PAR_00000221,2024-05-26T05:04:00,2024-05-26T07:54:36.461581119,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,BloqueoManipulador,2.843,20.045,1380.678
PAR_00000222,2024-05-30T06:00:00,2024-05-30T08:22:59.565033498,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Planificada,1,MantenimientoPreventivoProgramado,2.383,20.204,1207.477
PAR_00000223,2024-06-05T07:24:00,2024-06-05T08:40:12.819347565,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ05,NoPlanificada,0,VariacionEspesor,1.27,8.577,94.707
PAR_00000224,2024-06-06T05:35:00,2024-06-06T09:28:14.829566992,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,DefectoSuperficial,3.887,33.343,2388.128
PAR_00000225,2024-06-18T01:21:00,2024-06-18T09:53:15.709262542,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,BloqueoManipulador,8.538,78.038,3467.755
PAR_00000226,2024-06-28T06:41:00,2024-06-28T07:46:28.561353277,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,NoPlanificada,0,FalloVision,1.091,9.841,222.034
PAR_00000227,2024-07-16T20:39:00,2024-07-16T21:47:00.934101369,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,NoPlanificada,0,FalloVision,1.134,8.081,66.763
PAR_00000228,2024-07-24T08:24:00,2024-07-24T10:56:39.600583551,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,FalloVision,2.544,19.918,954.887
PAR_00000229,2024-08-01T06:00:00,2024-08-01T09:03:32.502809156,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,Planificada,1,ParadaPlanificadaUtilidades,3.059,21.445,758.659
PAR_00000230,2024-08-01T14:00:00,2024-08-01T20:55:47.227361696,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,Planificada,1,CambioFormatoPlanificado,6.93,67.121,1901.961
PAR_00000231,2024-08-03T17:00:00,2024-08-03T19:07:10.418799748,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,Planificada,1,InspeccionSeguridadReglamentaria,2.12,17.783,785.072
PAR_00000232,2024-08-04T16:31:00,2024-08-04T19:18:29.659471879,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,FalloVision,2.792,25.116,1076.452
PAR_00000233,2024-08-12T20:44:00,2024-08-12T22:32:49.019822402,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,NoPlanificada,0,VariacionEspesor,1.814,13.745,222.26
PAR_00000234,2024-08-19T11:28:00,2024-08-19T12:26:11.446622634,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,VariacionEspesor,0.97,8.121,512.274
PAR_00000235,2024-08-20T20:29:00,2024-08-20T21:48:23.074910720,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,BloqueoManipulador,1.323,10.543,563.098
PAR_00000236,2024-08-31T19:27:00,2024-08-31T20:06:47.216279894,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,DefectoSuperficial,0.663,4.693,261.9
PAR_00000237,2024-09-15T14:00:00,2024-09-15T16:31:24.240435542,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,Planificada,1,CambioFormatoPlanificado,2.523,23.625,122.379
PAR_00000238,2024-09-15T22:00:00,2024-09-16T00:43:26.343749870,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,Planificada,1,InspeccionSeguridadReglamentaria,2.724,22.377,278.761
PAR_00000239,2024-09-22T01:07:00,2024-09-22T03:19:27.907338106,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,NoPlanificada,0,BloqueoManipulador,2.208,17.226,107.575
PAR_00000240,2024-09-22T10:00:00,2024-09-22T15:20:59.330864601,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,Planificada,1,ParadaPlanificadaUtilidades,5.35,42.893,389.376
PAR_00000241,2024-10-01T14:00:00,2024-10-01T19:10:48.797084794,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Planificada,1,ParadaPlanificadaUtilidades,5.18,46.91,2466.827
PAR_00000242,2024-10-02T04:28:00,2024-10-02T05:34:18.070061540,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,BloqueoManipulador,1.105,7.759,290.21
PAR_00000243,2024-10-08T19:18:00,2024-10-08T19:44:29.186501463,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,VariacionEspesor,0.441,4.259,165.615
PAR_00000244,2024-10-14T11:42:00,2024-10-14T12:11:33.592184815,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,NoPlanificada,0,DefectoSuperficial,0.493,3.703,59.753
PAR_00000245,2024-10-29T07:23:00,2024-10-29T08:50:04.582588939,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,DefectoSuperficial,1.451,12.379,536.492
PAR_00000246,2024-11-01T22:00:00,2024-11-02T01:05:50.257262457,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,3.097,22.255,1933.862
PAR_00000247,2024-11-02T09:08:00,2024-11-02T09:29:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,NoPlanificada,0,FalloVision,0.35,3.329,32.293
PAR_00000248,2024-11-27T03:30:00,2024-11-27T05:33:51.426390546,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,DefectoSuperficial,2.064,16.172,1298.907
PAR_00000249,2024-11-29T10:28:00,2024-11-29T12:52:00.366617775,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,VariacionEspesor,2.4,23.247,1301.788
PAR_00000250,2024-12-13T03:39:00,2024-12-13T04:48:40.611817584,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,NoPlanificada,0,BloqueoManipulador,1.161,7.623,132.989
PAR_00000251,2024-12-16T01:25:00,2024-12-16T05:57:26.635811654,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,NoPlanificada,0,VariacionEspesor,4.541,34.012,1256.608
PAR_00000252,2024-12-21T09:04:00,2024-12-21T09:28:22.568034225,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ05,NoPlanificada,0,BloqueoManipulador,0.406,3.034,25.574
PAR_00000253,2024-12-22T22:04:00,2024-12-22T23:32:00.235045401,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,NoPlanificada,0,VariacionEspesor,1.467,14.141,509.009
