mantenimiento_id,fecha_inicio,fecha_fin,planta_id,linea_id,equipo_id,tipo_mantenimiento,programado_flag,correctivo_flag,horas_mantenimiento,coste_mantenimiento_proxy,resultado_mantenimiento
MAN_00000135,2024-12-22T21:00:00,2024-12-23T04:19:22,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Preventivo,1,0,7.323,6085.76,Exitoso
MAN_00000136,2025-01-07T05:01:00,2025-01-07T08:44:06,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,CorrectivoInstrumentacion,0,1,3.718,2397.49,Recuperado
MAN_00000137,2025-01-15T22:00:00,2025-01-16T02:22:00,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,Predictivo,1,0,4.367,3211.15,PendienteOptimizar
MAN_00000138,2025-01-24T05:00:00,2025-01-24T06:14:35,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,OverhaulParcial,1,0,1.243,855.31,Exitoso
MAN_00000139,2025-01-29T07:06:00,2025-01-29T08:46:35,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,CorrectivoInstrumentacion,0,1,1.677,1180.91,Estabilizado
MAN_00000140,2025-01-30T00:29:00,2025-01-30T10:45:48,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,CorrectivoTermico,0,1,10.28,8761.37,Estabilizado
MAN_00000141,2025-02-04T10:40:00,2025-02-04T11:12:57,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,CorrectivoTermico,0,1,0.549,302.33,Estabilizado
MAN_00000142,2025-02-09T05:05:00,2025-02-09T07:04:33,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,CorrectivoInstrumentacion,0,1,1.993,1980.87,ParcialConSeguimiento
MAN_00000143,2025-02-23T10:37:00,2025-02-23T12:05:56,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,CorrectivoMecanico,0,1,1.482,888.07,Recuperado
MAN_00000144,2025-03-01T14:00:00,2025-03-01T16:24:55,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Preventivo,1,0,2.415,2118.08,Exitoso
MAN_00000145,2025-03-05T23:00:00,2025-03-06T02:58:06,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,OverhaulParcial,1,0,3.968,2728.11,Exitoso
MAN_00000146,2025-03-11T23:27:00,2025-03-12T00:06:20,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,CorrectivoInstrumentacion,0,1,0.656,369.03,Recuperado
MAN_00000147,2025-03-31T23:18:00,2025-04-01T05:07:43,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,CorrectivoMecanico,0,1,5.829,3845.74,Recuperado
MAN_00000148,2025-04-07T10:19:00,2025-04-07T11:05:33,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,CorrectivoTermico,0,1,0.776,459.86,ParcialConSeguimiento
MAN_00000149,2025-04-15T15:17:00,2025-04-15T17:09:16,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,CorrectivoInstrumentacion,0,1,1.871,823.12,ParcialConSeguimiento
MAN_00000150,2025-04-22T12:00:00,2025-04-22T13:48:33,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Predictivo,1,0,1.809,1486.92,ExitosoConAjustes
MAN_00000151,2025-04-24T18:00:00,2025-04-24T21:06:31,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,Predictivo,1,0,3.109,2009.02,Exitoso
MAN_00000152,2025-05-01T14:00:00,2025-05-01T21:30:01,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,OverhaulParcial,1,0,7.5,4966.47,PendienteOptimizar
MAN_00000153,2025-05-05T13:13:00,2025-05-05T13:43:00,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,CorrectivoMecanico,0,1,0.5,347.17,ParcialConSeguimiento
MAN_00000154,2025-05-06T19:00:00,2025-05-07T00:08:12,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,OverhaulParcial,1,0,5.137,4918.28,ExitosoConAjustes
MAN_00000155,2025-05-13T15:28:00,2025-05-13T18:37:13,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,CorrectivoMecanico,0,1,3.154,3101.45,ParcialConSeguimiento
MAN_00000156,2025-06-03T23:42:00,2025-06-04T11:22:31,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,CorrectivoTermico,0,1,11.675,6392.83,Estabilizado
MAN_00000157,2025-06-06T06:07:00,2025-06-06T09:25:11,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,CorrectivoMecanico,0,1,3.303,2669.02,Estabilizado
MAN_00000158,2025-06-09T02:05:00,2025-06-09T05:10:04,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,CorrectivoTermico,0,1,3.084,2672.35,Recuperado
MAN_00000159,2025-06-09T19:25:00,2025-06-09T20:38:53,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,CorrectivoMecanico,0,1,1.232,748.57,Estabilizado
MAN_00000160,2025-06-11T05:25:00,2025-06-11T09:21:02,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,CorrectivoMecanico,0,1,3.934,3099.2,Recuperado
MAN_00000161,2025-06-11T13:38:00,2025-06-11T15:29:14,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,CorrectivoMecanico,0,1,1.854,1232.22,Estabilizado
MAN_00000162,2025-06-18T01:37:00,2025-06-18T03:10:21,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,CorrectivoTermico,0,1,1.556,1068.44,Estabilizado
MAN_00000163,2025-06-26T08:00:00,2025-06-26T11:24:19,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,OverhaulParcial,1,0,3.405,2934.01,Exitoso
MAN_00000164,2025-07-06T10:38:00,2025-07-06T14:57:21,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,CorrectivoMecanico,0,1,4.323,4404.09,Estabilizado
MAN_00000165,2025-07-12T19:05:00,2025-07-12T20:56:35,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,CorrectivoInstrumentacion,0,1,1.86,1173.48,Estabilizado
MAN_00000166,2025-07-17T00:26:00,2025-07-17T03:16:25,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,CorrectivoMecanico,0,1,2.841,1406.66,ParcialConSeguimiento
MAN_00000167,2025-09-01T14:00:00,2025-09-01T21:08:33,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,Preventivo,1,0,7.143,4385.1,ExitosoConAjustes
MAN_00000168,2025-09-11T18:30:00,2025-09-11T21:43:43,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,CorrectivoMecanico,0,1,3.229,1987.73,Estabilizado
MAN_00000169,2025-09-20T19:00:00,2025-09-20T22:44:28,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,Preventivo,1,0,3.741,3081.1,ExitosoConAjustes
MAN_00000170,2025-09-25T22:22:00,2025-09-25T23:26:11,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,CorrectivoInstrumentacion,0,1,1.07,694.17,Estabilizado
MAN_00000171,2025-10-09T23:09:00,2025-10-10T00:59:57,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,CorrectivoTermico,0,1,1.849,1873.6,ParcialConSeguimiento
MAN_00000172,2025-10-18T14:38:00,2025-10-18T19:24:14,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,CorrectivoInstrumentacion,0,1,4.771,3283.03,Estabilizado
MAN_00000173,2025-10-22T06:29:00,2025-10-22T08:38:36,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,CorrectivoMecanico,0,1,2.16,1204.31,Estabilizado
MAN_00000174,2025-10-23T10:33:00,2025-10-23T13:40:26,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,CorrectivoMecanico,0,1,3.124,1923.05,Estabilizado
MAN_00000175,2025-10-24T00:00:00,2025-10-24T01:47:48,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,OverhaulParcial,1,0,1.797,1009.4,ExitosoConAjustes
MAN_00000176,2025-10-24T19:00:00,2025-10-24T23:46:50,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ06,Predictivo,1,0,4.781,2581.93,Exitoso
MAN_00000177,2025-11-04T19:00:00,2025-11-04T22:02:40,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Predictivo,1,0,3.045,2549.43,Exitoso
MAN_00000178,2025-11-15T14:00:00,2025-11-15T18:16:08,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,Preventivo,1,0,4.269,4444.67,ExitosoConAjustes
MAN_00000179,2025-11-16T12:00:00,2025-11-16T18:28:34,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,Predictivo,1,0,6.476,4157.48,ExitosoConAjustes
MAN_00000180,2025-11-25T17:42:00,2025-11-25T18:12:00,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ05,CorrectivoInstrumentacion,0,1,0.5,241.63,Estabilizado
MAN_00000181,2025-12-02T00:36:00,2025-12-02T02:28:11,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,CorrectivoInstrumentacion,0,1,1.87,1396.32,Recuperado
MAN_00000182,2025-12-11T11:00:00,2025-12-11T12:07:32,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ02,CorrectivoTermico,0,1,1.126,823.74,Recuperado
MAN_00000183,2025-12-15T14:00:00,2025-12-15T17:58:24,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ01,Preventivo,1,0,3.973,2732.6,Exitoso
MAN_00000184,2025-12-23T10:00:00,2025-12-23T15:11:20,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ04,Preventivo,1,0,5.189,4257.87,Exitoso
MAN_00000185,2024-01-07T18:00:00,2024-01-08T01:58:09,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,OverhaulParcial,1,0,7.969,6570.27,Exitoso
MAN_00000186,2024-01-11T20:45:00,2024-01-11T21:39:59,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,0.916,764.62,Estabilizado
MAN_00000187,2024-01-12T08:12:00,2024-01-12T10:51:51,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,CorrectivoTermico,0,1,2.664,1712.46,Estabilizado
MAN_00000188,2024-01-18T11:12:00,2024-01-18T12:24:50,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoMecanico,0,1,1.214,1063.48,Recuperado
MAN_00000189,2024-01-27T23:11:00,2024-01-28T00:57:24,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,1.774,1405.77,Estabilizado
MAN_00000190,2024-02-01T14:00:00,2024-02-01T21:59:58,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,OverhaulParcial,1,0,8.0,5241.58,ExitosoConAjustes
MAN_00000191,2024-02-14T10:06:00,2024-02-14T11:30:42,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,CorrectivoTermico,0,1,1.412,690.56,ParcialConSeguimiento
MAN_00000192,2024-02-15T14:00:00,2024-02-15T15:22:44,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,Preventivo,1,0,1.379,1346.93,Exitoso
MAN_00000193,2024-03-04T18:01:00,2024-03-04T20:22:32,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,2.359,1887.51,Estabilizado
MAN_00000194,2024-03-08T22:00:00,2024-03-09T05:24:22,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoInstrumentacion,0,1,7.406,6349.84,Recuperado
MAN_00000195,2024-03-13T17:12:00,2024-03-13T18:01:15,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,0.821,645.83,ParcialConSeguimiento
MAN_00000196,2024-03-15T22:00:00,2024-03-16T00:25:22,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,Predictivo,1,0,2.423,2480.87,Exitoso
MAN_00000197,2024-04-06T00:19:00,2024-04-06T01:26:40,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoTermico,0,1,1.128,1047.47,ParcialConSeguimiento
MAN_00000198,2024-04-08T11:19:00,2024-04-08T14:34:51,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,3.264,2614.77,Estabilizado
MAN_00000199,2024-04-08T19:44:00,2024-04-08T20:14:33,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoInstrumentacion,0,1,0.509,335.94,Recuperado
MAN_00000200,2024-04-15T08:00:00,2024-04-15T12:23:18,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Preventivo,1,0,4.388,4367.31,Exitoso
MAN_00000201,2024-04-16T07:20:00,2024-04-16T11:48:29,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,4.475,3949.93,ParcialConSeguimiento
MAN_00000202,2024-04-22T15:16:00,2024-04-22T18:26:35,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoInstrumentacion,0,1,3.176,2606.17,ParcialConSeguimiento
MAN_00000203,2024-05-02T03:05:00,2024-05-02T05:17:51,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,2.214,1844.12,Estabilizado
MAN_00000204,2024-05-18T12:37:00,2024-05-18T15:17:37,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoMecanico,0,1,2.677,2522.43,ParcialConSeguimiento
MAN_00000205,2024-05-20T03:02:00,2024-05-20T04:05:57,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoMecanico,0,1,1.066,876.19,Estabilizado
MAN_00000206,2024-05-20T12:00:00,2024-05-20T18:34:14,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Predictivo,1,0,6.571,6316.6,Exitoso
MAN_00000207,2024-05-25T10:00:00,2024-05-25T14:34:23,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,Predictivo,1,0,4.573,3736.07,Exitoso
MAN_00000208,2024-05-26T05:04:00,2024-05-26T07:26:26,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,2.374,2364.19,Estabilizado
MAN_00000209,2024-05-30T06:00:00,2024-05-30T08:19:42,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,OverhaulParcial,1,0,2.329,2378.06,Exitoso
MAN_00000210,2024-06-06T05:35:00,2024-06-06T08:45:43,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,3.179,3283.26,Estabilizado
MAN_00000211,2024-06-18T01:21:00,2024-06-18T09:59:12,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,8.637,8458.49,Estabilizado
MAN_00000212,2024-06-28T06:41:00,2024-06-28T07:48:47,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,CorrectivoMecanico,0,1,1.13,592.99,Estabilizado
MAN_00000213,2024-07-16T20:39:00,2024-07-16T21:41:13,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoMecanico,0,1,1.037,705.71,Estabilizado
MAN_00000214,2024-07-24T08:24:00,2024-07-24T10:56:40,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,2.545,2663.55,Estabilizado
MAN_00000215,2024-08-01T06:00:00,2024-08-01T09:26:35,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,Preventivo,1,0,3.443,3282.57,Exitoso
MAN_00000216,2024-08-01T14:00:00,2024-08-01T22:39:02,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,OverhaulParcial,1,0,8.651,4803.33,Exitoso
MAN_00000217,2024-08-03T17:00:00,2024-08-03T19:41:37,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,Preventivo,1,0,2.694,2272.56,ExitosoConAjustes
MAN_00000218,2024-08-04T16:31:00,2024-08-04T19:07:53,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoInstrumentacion,0,1,2.615,2065.01,Estabilizado
MAN_00000219,2024-08-12T20:44:00,2024-08-12T22:58:33,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,CorrectivoMecanico,0,1,2.243,1382.78,Recuperado
MAN_00000220,2024-08-19T11:28:00,2024-08-19T12:37:27,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoTermico,0,1,1.158,1035.44,Estabilizado
MAN_00000221,2024-08-31T19:27:00,2024-08-31T20:17:10,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoInstrumentacion,0,1,0.836,826.23,ParcialConSeguimiento
MAN_00000222,2024-09-15T14:00:00,2024-09-15T15:56:56,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,Predictivo,1,0,1.949,1476.42,Exitoso
MAN_00000223,2024-09-15T22:00:00,2024-09-16T01:19:55,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,OverhaulParcial,1,0,3.332,2444.55,Exitoso
MAN_00000224,2024-09-22T01:07:00,2024-09-22T03:15:10,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoInstrumentacion,0,1,2.136,1717.26,Estabilizado
MAN_00000225,2024-09-22T10:00:00,2024-09-22T14:08:32,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,Preventivo,1,0,4.142,2196.68,Exitoso
MAN_00000226,2024-10-01T14:00:00,2024-10-01T19:01:15,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Preventivo,1,0,5.021,5217.75,ExitosoConAjustes
MAN_00000227,2024-10-02T04:28:00,2024-10-02T05:43:46,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,1.263,1197.75,Estabilizado
MAN_00000228,2024-10-08T19:18:00,2024-10-08T19:48:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,0.5,414.95,Recuperado
MAN_00000229,2024-10-14T11:42:00,2024-10-14T12:12:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoTermico,0,1,0.5,365.54,ParcialConSeguimiento
MAN_00000230,2024-10-29T07:23:00,2024-10-29T09:00:57,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoInstrumentacion,0,1,1.633,1297.33,Estabilizado
MAN_00000231,2024-11-01T22:00:00,2024-11-02T00:22:44,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,OverhaulParcial,1,0,2.379,2368.02,Exitoso
MAN_00000232,2024-11-02T09:08:00,2024-11-02T09:38:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,CorrectivoTermico,0,1,0.5,275.03,Recuperado
MAN_00000233,2024-11-29T10:28:00,2024-11-29T13:12:06,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,2.735,2888.73,Estabilizado
MAN_00000234,2024-12-13T03:39:00,2024-12-13T04:53:03,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,CorrectivoInstrumentacion,0,1,1.234,555.11,Estabilizado
MAN_00000235,2024-12-16T01:25:00,2024-12-16T05:49:14,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoMecanico,0,1,4.404,3535.44,Recuperado
MAN_00000236,2024-12-29T22:23:00,2024-12-29T22:53:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,CorrectivoMecanico,0,1,0.5,291.29,Estabilizado
MAN_00000237,2024-12-30T00:43:00,2024-12-30T04:36:44,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,3.896,3942.69,Estabilizado
MAN_00000238,2025-01-11T10:00:00,2025-01-11T11:34:47,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,Predictivo,1,0,1.58,853.22,Exitoso
MAN_00000239,2025-03-02T04:00:00,2025-03-02T05:33:11,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,1.553,1422.38,Estabilizado
MAN_00000240,2025-03-15T14:00:00,2025-03-15T20:47:40,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Preventivo,1,0,6.795,6905.92,Exitoso
MAN_00000241,2025-03-19T22:18:00,2025-03-20T03:47:39,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoMecanico,0,1,5.494,3799.03,Estabilizado
MAN_00000242,2025-03-21T03:05:00,2025-03-21T03:58:08,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoInstrumentacion,0,1,0.886,580.46,Recuperado
MAN_00000243,2025-03-23T19:14:00,2025-03-23T21:13:29,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoInstrumentacion,0,1,1.991,1990.27,Recuperado
MAN_00000244,2025-03-24T23:43:00,2025-03-25T00:41:05,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoTermico,0,1,0.968,721.55,Estabilizado
MAN_00000245,2025-04-28T01:29:00,2025-04-28T02:44:44,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoTermico,0,1,1.262,1240.2,Recuperado
MAN_00000246,2025-05-05T16:25:00,2025-05-06T02:03:19,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,CorrectivoInstrumentacion,0,1,9.639,6703.37,Estabilizado
MAN_00000247,2025-05-15T19:22:00,2025-05-15T20:07:56,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoMecanico,0,1,0.766,534.52,Estabilizado
MAN_00000248,2025-05-21T09:42:00,2025-05-21T10:16:30,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,0.575,607.0,Estabilizado
MAN_00000249,2025-06-02T10:09:00,2025-06-02T14:59:58,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoInstrumentacion,0,1,4.85,3409.06,Estabilizado
MAN_00000250,2025-06-07T22:00:00,2025-06-08T00:15:30,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,OverhaulParcial,1,0,2.259,1441.51,Exitoso
MAN_00000251,2025-06-16T06:21:00,2025-06-16T09:21:50,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,3.014,2464.58,Recuperado
MAN_00000252,2025-07-01T14:00:00,2025-07-01T16:49:22,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,Predictivo,1,0,2.823,2251.75,Exitoso
MAN_00000253,2025-07-17T11:36:00,2025-07-17T12:06:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoMecanico,0,1,0.5,412.35,Estabilizado
MAN_00000254,2025-07-19T06:24:00,2025-07-19T09:48:08,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,3.402,3323.16,Estabilizado
MAN_00000255,2025-08-05T18:16:00,2025-08-05T20:06:58,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoMecanico,0,1,1.85,1555.66,Estabilizado
MAN_00000256,2025-08-25T12:27:00,2025-08-25T14:18:51,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoMecanico,0,1,1.864,1372.1,Estabilizado
MAN_00000257,2025-08-28T02:00:00,2025-08-28T10:56:35,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,Preventivo,1,0,8.943,7138.55,Exitoso
MAN_00000258,2025-09-15T06:00:00,2025-09-15T11:40:21,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,Preventivo,1,0,5.673,3893.84,Exitoso
MAN_00000259,2025-09-25T05:33:00,2025-09-25T09:02:03,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoMecanico,0,1,3.484,2439.18,Estabilizado
MAN_00000260,2025-09-26T22:01:00,2025-09-26T23:31:09,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoInstrumentacion,0,1,1.503,978.91,Estabilizado
MAN_00000261,2025-10-05T00:12:00,2025-10-05T02:19:16,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,CorrectivoTermico,0,1,2.121,1664.36,ParcialConSeguimiento
MAN_00000262,2025-10-07T11:39:00,2025-10-07T16:36:12,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,CorrectivoInstrumentacion,0,1,4.953,2820.04,ParcialConSeguimiento
MAN_00000263,2025-10-08T19:00:00,2025-10-08T20:44:54,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,OverhaulParcial,1,0,1.748,1298.02,Exitoso
MAN_00000264,2025-10-10T05:00:00,2025-10-10T07:42:11,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,Preventivo,1,0,2.703,1246.05,ExitosoConAjustes
MAN_00000265,2025-10-11T01:15:00,2025-10-11T01:46:58,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,0.533,463.59,Recuperado
MAN_00000266,2025-10-26T02:29:00,2025-10-26T03:34:04,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoTermico,0,1,1.085,1019.76,Estabilizado
MAN_00000267,2025-11-02T21:17:00,2025-11-02T23:35:04,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,CorrectivoMecanico,0,1,2.301,2173.1,Estabilizado
MAN_00000268,2025-11-06T10:35:00,2025-11-06T11:21:12,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoInstrumentacion,0,1,0.77,786.71,ParcialConSeguimiento
MAN_00000269,2025-11-13T19:04:00,2025-11-13T19:34:31,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,CorrectivoTermico,0,1,0.509,466.5,Recuperado
