desvio_id,timestamp,planta_id,linea_id,equipo_id,variable_proceso,valor_observado,valor_objetivo,desviacion_pct,severidad_desvio,duracion_min,causa_probable_proxy,impacto_en_calidad_proxy
DES_00000134,2024-07-08T19:25:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,2.8917,3.2,-9.6341,Alto,20.142,DerivaInstrumentacion,0.5369
DES_00000135,2024-07-09T00:31:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,448.001,420.0,6.6669,Medio,4.616,MateriaPrimaVariable,0.4355
DES_00000136,2024-07-11T00:48:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.246,3.2,1.4361,Bajo,36.691,InestabilidadControlPID,0.0718
DES_00000137,2024-07-14T17:54:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,130.1164,128.0,1.6534,Bajo,12.076,TransitorioArranque,0.1287
DES_00000138,2024-07-17T05:26:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,404.2678,420.0,-3.7458,Medio,26.46,MateriaPrimaVariable,0.1917
DES_00000139,2024-07-20T03:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.3711,3.2,5.3469,Medio,32.048,SetpointFueraBanda,0.2113
DES_00000140,2024-07-20T07:32:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,presion_hidraulica,136.3962,128.0,6.5595,Medio,23.821,DerivaInstrumentacion,0.4077
DES_00000141,2024-07-21T08:07:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.2355,3.2,1.1094,Bajo,63.069,SetpointFueraBanda,0.0849
DES_00000142,2024-07-21T10:03:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.4235,3.2,6.9852,Medio,21.744,TransitorioArranque,0.4526
DES_00000143,2024-07-21T21:03:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.2433,3.2,1.3534,Bajo,14.56,MateriaPrimaVariable,0.1447
DES_00000144,2024-07-24T18:36:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,presion_hidraulica,144.8084,128.0,13.1316,Critico,14.995,SetpointFueraBanda,0.7674
DES_00000145,2024-07-29T04:20:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,135.9611,128.0,6.2196,Medio,7.824,SetpointFueraBanda,0.4538
DES_00000146,2024-07-29T21:36:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.0803,3.2,-3.7398,Medio,23.74,DerivaInstrumentacion,0.2978
DES_00000147,2024-07-29T21:20:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,presion_hidraulica,145.945,128.0,14.0195,Critico,26.357,InestabilidadControlPID,0.6953
DES_00000148,2024-07-31T02:25:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,torque_eje,446.76,420.0,6.3714,Medio,21.938,TransitorioArranque,0.2164
DES_00000149,2024-07-31T22:47:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,presion_hidraulica,131.8429,128.0,3.0023,Bajo,22.042,TransitorioArranque,0.0991
DES_00000150,2024-08-06T08:42:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.543,3.2,10.7172,Alto,27.226,SetpointFueraBanda,0.5227
DES_00000151,2024-08-06T15:17:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.1692,3.2,-0.9639,Bajo,35.874,DerivaInstrumentacion,0.0313
DES_00000152,2024-08-08T01:28:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,3.5597,3.2,11.2392,Alto,5.277,InestabilidadControlPID,0.6582
DES_00000153,2024-08-08T01:16:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,504.2212,420.0,20.0527,Critico,23.376,SetpointFueraBanda,0.8611
DES_00000154,2024-08-10T17:04:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,2.8467,3.2,-11.0398,Alto,20.073,DerivaInstrumentacion,0.586
DES_00000155,2024-08-11T10:57:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,torque_eje,411.5087,420.0,-2.0217,Bajo,32.965,InestabilidadControlPID,0.2815
DES_00000156,2024-08-11T21:02:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.1624,3.2,-1.174,Bajo,30.894,TransitorioArranque,0.1567
DES_00000157,2024-08-12T01:27:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.4075,3.2,6.4831,Medio,11.723,DerivaInstrumentacion,0.4554
DES_00000158,2024-08-13T04:28:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,415.3229,420.0,-1.1136,Bajo,28.367,SetpointFueraBanda,0.2287
DES_00000159,2024-08-14T19:31:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,126.2187,128.0,-1.3917,Bajo,13.015,TransitorioArranque,0.078
DES_00000160,2024-08-14T21:05:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,3.2716,3.2,2.2383,Bajo,4.33,MateriaPrimaVariable,0.1444
DES_00000161,2024-08-15T21:17:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,121.544,128.0,-5.0437,Medio,14.785,TransitorioArranque,0.2171
DES_00000162,2024-08-18T16:52:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,torque_eje,385.5585,420.0,-8.2004,Alto,57.875,MateriaPrimaVariable,0.4871
DES_00000163,2024-08-20T18:32:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,125.4555,128.0,-1.9879,Bajo,4.0,DerivaInstrumentacion,0.02
DES_00000164,2024-08-20T23:08:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,presion_hidraulica,134.7858,128.0,5.3014,Medio,33.635,SetpointFueraBanda,0.2654
DES_00000165,2024-08-23T04:52:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.2419,3.2,1.3095,Bajo,13.86,SetpointFueraBanda,0.0654
DES_00000166,2024-08-31T00:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,126.7679,128.0,-0.9626,Bajo,21.105,MateriaPrimaVariable,0.2246
DES_00000167,2024-09-04T03:49:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,3.1494,3.2,-1.5819,Bajo,15.665,DerivaInstrumentacion,0.18
DES_00000168,2024-09-04T18:15:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.2764,3.2,2.3868,Bajo,19.371,TransitorioArranque,0.1973
DES_00000169,2024-09-05T18:41:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.3333,3.2,4.1643,Medio,32.258,InestabilidadControlPID,0.391
DES_00000170,2024-09-07T04:24:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.0089,3.2,-5.9712,Medio,16.688,DerivaInstrumentacion,0.4013
DES_00000171,2024-09-07T12:33:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,134.616,128.0,5.1688,Medio,20.59,MateriaPrimaVariable,0.2597
DES_00000172,2024-09-07T12:15:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,torque_eje,437.1046,420.0,4.0725,Medio,31.773,MateriaPrimaVariable,0.2579
DES_00000173,2024-09-08T01:21:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,116.8509,128.0,-8.7103,Alto,26.801,DerivaInstrumentacion,0.6167
DES_00000174,2024-09-11T16:26:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,2.8089,3.2,-12.2227,Critico,80.277,InestabilidadControlPID,0.612
DES_00000175,2024-09-11T16:54:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,3.2657,3.2,2.0523,Bajo,7.521,InestabilidadControlPID,0.1747
DES_00000176,2024-09-12T21:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,torque_eje,423.3719,420.0,0.8028,Bajo,8.757,MateriaPrimaVariable,0.0939
DES_00000177,2024-09-15T13:16:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,120.4341,128.0,-5.9108,Medio,11.078,DerivaInstrumentacion,0.3849
DES_00000178,2024-09-15T13:25:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,408.4511,420.0,-2.7497,Bajo,6.975,TransitorioArranque,0.2638
DES_00000179,2024-09-17T13:01:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.0307,3.2,-5.2903,Medio,36.725,SetpointFueraBanda,0.3592
DES_00000180,2024-09-23T02:46:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.6959,3.2,15.4969,Critico,8.967,DerivaInstrumentacion,0.7704
DES_00000181,2024-09-24T10:27:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,presion_hidraulica,139.2631,128.0,8.7993,Alto,28.475,TransitorioArranque,0.501
DES_00000182,2024-09-26T05:04:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,123.3105,128.0,-3.6637,Medio,10.514,TransitorioArranque,0.3476
DES_00000183,2024-09-29T07:14:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,392.8045,420.0,-6.4751,Medio,60.484,MateriaPrimaVariable,0.4267
DES_00000184,2024-09-29T10:05:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,presion_hidraulica,126.5624,128.0,-1.1232,Bajo,18.011,DerivaInstrumentacion,0.1045
DES_00000185,2024-09-30T02:11:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.1614,3.2,-1.2065,Bajo,45.665,TransitorioArranque,0.0943
DES_00000186,2024-09-30T19:16:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,presion_hidraulica,120.8818,128.0,-5.5611,Medio,55.45,TransitorioArranque,0.4256
DES_00000187,2024-10-01T01:34:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,121.8855,128.0,-4.777,Medio,5.942,InestabilidadControlPID,0.3098
DES_00000188,2024-10-01T18:36:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,133.3269,128.0,4.1617,Medio,38.001,MateriaPrimaVariable,0.2908
DES_00000189,2024-10-06T23:50:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,129.1963,128.0,0.9346,Bajo,25.394,TransitorioArranque,0.02
DES_00000190,2024-10-10T20:38:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.3726,3.2,5.3946,Medio,17.639,TransitorioArranque,0.339
DES_00000191,2024-10-14T02:06:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,124.6899,128.0,-2.586,Bajo,26.031,SetpointFueraBanda,0.1305
DES_00000192,2024-10-14T09:21:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,presion_hidraulica,124.2597,128.0,-2.9221,Bajo,11.916,TransitorioArranque,0.16
DES_00000193,2024-10-14T10:05:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,388.8112,420.0,-7.4259,Medio,24.147,DerivaInstrumentacion,0.4018
DES_00000194,2024-10-17T02:30:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,123.8332,128.0,-3.2553,Bajo,21.137,DerivaInstrumentacion,0.3188
DES_00000195,2024-10-17T09:17:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,torque_eje,415.2536,420.0,-1.1301,Bajo,6.025,MateriaPrimaVariable,0.3738
DES_00000196,2024-10-17T18:15:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,presion_hidraulica,126.6814,128.0,-1.0301,Bajo,8.002,InestabilidadControlPID,0.155
DES_00000197,2024-10-23T16:48:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,130.8597,128.0,2.2342,Bajo,13.245,DerivaInstrumentacion,0.0372
DES_00000198,2024-10-24T00:44:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,439.9394,420.0,4.7475,Medio,10.504,TransitorioArranque,0.1842
DES_00000199,2024-10-24T20:57:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.2316,3.2,0.9876,Bajo,12.906,TransitorioArranque,0.2929
DES_00000200,2024-10-28T08:33:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,3.1621,3.2,-1.1844,Bajo,55.61,MateriaPrimaVariable,0.1008
DES_00000201,2024-11-01T16:36:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,123.5882,128.0,-3.4467,Bajo,28.451,InestabilidadControlPID,0.3259
DES_00000202,2024-11-02T01:53:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,3.3457,3.2,4.5524,Medio,18.771,InestabilidadControlPID,0.255
DES_00000203,2024-11-03T07:12:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,2.9913,3.2,-6.5227,Medio,20.511,SetpointFueraBanda,0.2747
DES_00000204,2024-11-05T21:48:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.366,3.2,5.1878,Medio,11.907,MateriaPrimaVariable,0.2624
DES_00000205,2024-11-09T11:54:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,114.9993,128.0,-10.1568,Alto,48.507,MateriaPrimaVariable,0.5728
DES_00000206,2024-11-11T16:50:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,113.2072,128.0,-11.5568,Alto,19.896,MateriaPrimaVariable,0.6504
DES_00000207,2024-11-14T07:51:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ02,vibracion,3.0438,3.2,-4.881,Medio,20.778,DerivaInstrumentacion,0.4416
DES_00000208,2024-11-14T09:10:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,425.2618,420.0,1.2528,Bajo,16.742,DerivaInstrumentacion,0.2425
DES_00000209,2024-11-15T03:54:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,425.8965,420.0,1.4039,Bajo,21.313,SetpointFueraBanda,0.1959
DES_00000210,2024-11-18T05:29:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,torque_eje,437.1522,420.0,4.0839,Medio,4.526,MateriaPrimaVariable,0.5016
DES_00000211,2024-11-18T09:24:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,3.4341,3.2,7.3168,Medio,54.728,InestabilidadControlPID,0.4343
DES_00000212,2024-11-21T03:16:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,3.7256,3.2,16.4244,Critico,27.481,DerivaInstrumentacion,0.7768
DES_00000213,2024-11-21T18:29:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,presion_hidraulica,103.5891,128.0,-19.071,Critico,4.0,MateriaPrimaVariable,0.8133
DES_00000214,2024-11-23T03:27:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,3.1452,3.2,-1.7134,Bajo,6.153,MateriaPrimaVariable,0.02
DES_00000215,2024-11-23T14:44:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,presion_hidraulica,125.3637,128.0,-2.0596,Bajo,8.0,SetpointFueraBanda,0.1191
DES_00000216,2024-11-26T10:20:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,torque_eje,415.3078,420.0,-1.1172,Bajo,32.643,DerivaInstrumentacion,0.0357
DES_00000217,2024-11-26T14:32:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,torque_eje,458.7055,420.0,9.2156,Alto,15.586,DerivaInstrumentacion,0.484
DES_00000218,2024-11-27T10:24:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,presion_hidraulica,126.7576,128.0,-0.9706,Bajo,28.426,InestabilidadControlPID,0.2494
DES_00000219,2024-11-28T10:20:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,torque_eje,387.7733,420.0,-7.673,Alto,13.783,MateriaPrimaVariable,0.4446
DES_00000220,2024-11-30T22:49:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,438.0396,420.0,4.2951,Medio,6.588,DerivaInstrumentacion,0.391
DES_00000221,2024-11-30T22:36:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,torque_eje,408.0952,420.0,-2.8345,Bajo,19.413,DerivaInstrumentacion,0.1087
DES_00000222,2024-12-01T04:16:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,presion_hidraulica,112.5827,128.0,-12.0448,Critico,28.635,MateriaPrimaVariable,0.7186
DES_00000223,2024-12-01T20:57:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,423.6324,420.0,0.8649,Bajo,25.554,TransitorioArranque,0.2161
DES_00000224,2024-12-03T00:11:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,132.1221,128.0,3.2204,Bajo,4.311,TransitorioArranque,0.2217
DES_00000225,2024-12-03T13:48:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,vibracion,3.4115,3.2,6.6107,Medio,20.708,DerivaInstrumentacion,0.1968
DES_00000226,2024-12-03T13:39:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,122.3961,128.0,-4.3781,Medio,21.715,SetpointFueraBanda,0.3247
DES_00000227,2024-12-03T17:12:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,3.1386,3.2,-1.9176,Bajo,20.572,DerivaInstrumentacion,0.0687
DES_00000228,2024-12-03T17:13:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,torque_eje,438.3309,420.0,4.3645,Medio,28.938,DerivaInstrumentacion,0.3859
DES_00000229,2024-12-04T05:10:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,torque_eje,399.2961,420.0,-4.9295,Medio,25.366,MateriaPrimaVariable,0.3216
DES_00000230,2024-12-04T16:33:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,2.5266,3.2,-21.044,Critico,20.335,TransitorioArranque,0.9159
DES_00000231,2024-12-05T06:08:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,3.0956,3.2,-3.2617,Bajo,24.399,DerivaInstrumentacion,0.0451
DES_00000232,2024-12-07T13:20:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,2.9296,3.2,-8.4509,Alto,14.822,TransitorioArranque,0.5765
DES_00000233,2024-12-08T17:45:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.2603,3.2,1.8859,Bajo,17.289,InestabilidadControlPID,0.0503
DES_00000234,2024-12-15T16:35:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,129.9902,128.0,1.5549,Bajo,7.775,TransitorioArranque,0.0914
DES_00000235,2024-12-16T12:53:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,presion_hidraulica,126.8417,128.0,-0.905,Bajo,17.017,SetpointFueraBanda,0.1464
DES_00000236,2024-12-16T15:52:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,3.6678,3.2,14.6175,Critico,57.612,SetpointFueraBanda,0.7814
DES_00000237,2024-12-16T22:52:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,425.2536,420.0,1.2509,Bajo,16.408,SetpointFueraBanda,0.0275
DES_00000238,2024-12-20T10:26:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,torque_eje,425.2805,420.0,1.2573,Bajo,12.052,SetpointFueraBanda,0.0954
DES_00000239,2024-12-21T00:15:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,2.89,3.2,-9.6869,Alto,18.647,InestabilidadControlPID,0.5232
DES_00000240,2024-12-23T23:52:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,132.4882,128.0,3.5064,Medio,12.13,DerivaInstrumentacion,0.2169
DES_00000241,2024-12-24T00:37:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,3.4346,3.2,7.3299,Medio,19.594,MateriaPrimaVariable,0.4897
DES_00000242,2024-12-24T08:08:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,2.9067,3.2,-9.1667,Alto,24.271,SetpointFueraBanda,0.5402
DES_00000243,2024-12-25T06:31:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,2.6655,3.2,-16.7022,Critico,46.834,MateriaPrimaVariable,0.8951
DES_00000244,2024-12-27T13:13:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,3.321,3.2,3.7804,Medio,29.861,MateriaPrimaVariable,0.3536
DES_00000245,2024-12-29T13:39:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,torque_eje,437.4386,420.0,4.1521,Medio,25.285,TransitorioArranque,0.3324
DES_00000246,2024-12-31T15:37:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,2.7989,3.2,-12.5352,Critico,17.421,DerivaInstrumentacion,0.8202
DES_00000247,2025-01-01T01:01:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ02,presion_hidraulica,123.7526,128.0,-3.3183,Bajo,24.407,MateriaPrimaVariable,0.1671
DES_00000248,2025-01-07T04:06:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,torque_eje,413.5069,420.0,-1.546,Bajo,11.976,TransitorioArranque,0.2538
DES_00000249,2025-01-08T20:33:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ04,vibracion,3.041,3.2,-4.9685,Medio,33.75,SetpointFueraBanda,0.4929
DES_00000250,2025-01-10T17:42:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,vibracion,3.5026,3.2,9.4562,Alto,49.997,MateriaPrimaVariable,0.6163
DES_00000251,2025-01-11T13:51:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,390.0952,420.0,-7.1202,Medio,22.552,SetpointFueraBanda,0.3964
DES_00000252,2025-01-12T13:23:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,3.3647,3.2,5.1469,Medio,40.143,SetpointFueraBanda,0.2574
DES_00000253,2025-01-14T03:11:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,387.4105,420.0,-7.7594,Alto,10.882,InestabilidadControlPID,0.4266
DES_00000254,2025-01-17T06:54:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,3.5237,3.2,10.1158,Alto,19.336,MateriaPrimaVariable,0.6651
DES_00000255,2025-01-18T07:55:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,vibracion,3.1074,3.2,-2.8948,Bajo,10.657,DerivaInstrumentacion,0.3033
DES_00000256,2025-01-18T10:19:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,429.0594,420.0,2.157,Bajo,62.883,MateriaPrimaVariable,0.2394
DES_00000257,2025-01-20T10:01:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,torque_eje,395.7375,420.0,-5.7768,Medio,27.212,SetpointFueraBanda,0.2993
DES_00000258,2025-01-23T02:18:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,torque_eje,413.3334,420.0,-1.5873,Bajo,38.139,SetpointFueraBanda,0.0506
DES_00000259,2025-01-23T18:28:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ02,vibracion,3.1649,3.2,-1.0976,Bajo,13.688,DerivaInstrumentacion,0.2429
DES_00000260,2025-01-25T00:32:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,124.3118,128.0,-2.8814,Bajo,7.323,SetpointFueraBanda,0.1337
DES_00000261,2025-01-26T16:11:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ02,vibracion,3.4758,3.2,8.6179,Alto,43.555,MateriaPrimaVariable,0.5935
DES_00000262,2025-01-30T04:32:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,torque_eje,398.5258,420.0,-5.1129,Medio,29.548,SetpointFueraBanda,0.3849
DES_00000263,2025-01-31T04:46:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ05,presion_hidraulica,150.8641,128.0,17.8626,Critico,31.423,DerivaInstrumentacion,0.883
DES_00000264,2025-02-02T13:57:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,vibracion,3.1241,3.2,-2.373,Bajo,8.257,TransitorioArranque,0.0707
DES_00000265,2025-02-06T02:01:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,presion_hidraulica,139.6365,128.0,9.091,Alto,24.823,TransitorioArranque,0.4685
DES_00000266,2025-02-09T23:58:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,torque_eje,412.4527,420.0,-1.797,Bajo,34.532,DerivaInstrumentacion,0.1071
DES_00000267,2025-02-16T04:41:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ03,torque_eje,391.3969,420.0,-6.8103,Medio,36.654,DerivaInstrumentacion,0.3709
