fecha,turno,planta_id,demanda_operativa_indice,mix_complejidad_indice,temperatura_ambiente,precio_energia_mercado_proxy,tension_operativa_proxy
2024-04-23,B,PLT_BIZ,1.0941,1.0369,18.72,178.497,0.848
2024-04-23,C,PLT_BIZ,1.0757,0.9893,18.25,177.852,1.0556
2024-04-24,A,PLT_BIZ,1.2247,1.0486,22.7,159.849,1.032
2024-04-24,B,PLT_BIZ,1.1499,0.9524,20.94,175.732,0.9088
2024-04-24,C,PLT_BIZ,1.0784,0.987,21.22,165.183,1.0484
2024-04-25,A,PLT_BIZ,1.1734,0.9012,22.74,170.748,0.8311
2024-04-25,B,PLT_BIZ,1.1476,0.8877,22.29,175.077,0.7851
2024-04-25,C,PLT_BIZ,1.1334,0.9558,24.22,175.155,1.0648
2024-04-26,A,PLT_BIZ,1.2061,0.9965,25.92,166.002,0.9696
2024-04-26,B,PLT_BIZ,1.1594,0.924,24.25,165.844,0.7526
2024-04-26,C,PLT_BIZ,1.1763,0.9911,27.79,165.886,1.0193
2024-04-27,A,PLT_BIZ,1.0265,0.8976,23.68,157.785,0.7282
2024-04-27,B,PLT_BIZ,1.089,0.9617,20.35,157.49,0.8187
2024-04-27,C,PLT_BIZ,0.981,0.9706,25.35,148.057,0.9835
2024-04-28,A,PLT_BIZ,1.0854,0.9832,22.62,154.524,0.8439
2024-04-28,B,PLT_BIZ,1.0867,0.9495,22.16,169.713,0.8098
2024-04-28,C,PLT_BIZ,1.0798,0.9971,23.63,150.323,1.0506
2024-04-29,A,PLT_BIZ,1.2031,0.8916,21.88,169.969,0.8509
2024-04-29,B,PLT_BIZ,1.0643,0.9406,23.19,182.805,0.8241
2024-04-29,C,PLT_BIZ,1.017,0.992,23.2,172.299,0.9713
2024-04-30,A,PLT_BIZ,1.1699,0.9156,25.32,156.336,0.7319
2024-04-30,B,PLT_BIZ,1.1983,1.0073,25.38,175.664,0.9542
2024-04-30,C,PLT_BIZ,1.0546,0.9758,24.7,175.536,1.0531
2024-05-01,A,PLT_BIZ,1.1665,1.0423,21.74,170.89,0.8569
2024-05-01,B,PLT_BIZ,1.0729,0.9717,22.57,166.254,0.8095
2024-05-01,C,PLT_BIZ,1.202,0.9614,22.44,172.041,1.1842
2024-05-02,A,PLT_BIZ,1.1632,1.0051,26.25,174.842,0.8051
2024-05-02,B,PLT_BIZ,1.0456,0.9355,27.44,180.99,0.8076
2024-05-02,C,PLT_BIZ,1.0075,0.9854,26.58,164.705,1.0449
2024-05-03,A,PLT_BIZ,1.157,0.9375,20.59,162.144,0.853
2024-05-03,B,PLT_BIZ,1.0242,0.9508,21.12,179.292,0.8638
2024-05-03,C,PLT_BIZ,1.1023,0.9584,21.58,160.055,1.0144
2024-05-04,A,PLT_BIZ,1.0288,0.9961,23.0,139.206,0.8199
2024-05-04,B,PLT_BIZ,0.9895,1.0369,23.93,165.591,0.8002
2024-05-04,C,PLT_BIZ,0.9723,0.9174,24.27,157.922,0.8126
2024-05-05,A,PLT_BIZ,1.1164,0.9472,21.98,140.03,0.781
2024-05-05,B,PLT_BIZ,1.0202,0.9677,19.52,165.215,0.7204
2024-05-05,C,PLT_BIZ,1.0359,1.08,19.95,148.826,0.9989
2024-05-06,A,PLT_BIZ,1.2645,0.9622,22.85,159.237,0.9288
2024-05-06,B,PLT_BIZ,1.1898,0.9329,23.32,168.196,0.8521
2024-05-06,C,PLT_BIZ,1.0601,0.9699,21.88,161.715,1.0267
2024-05-07,A,PLT_BIZ,1.1812,0.9424,24.49,160.564,0.873
2024-05-07,B,PLT_BIZ,1.2034,0.9773,25.33,167.182,0.9216
2024-05-07,C,PLT_BIZ,1.0996,1.0049,24.01,164.207,1.033
2024-05-08,A,PLT_BIZ,1.1985,1.0182,22.55,170.134,0.9216
2024-05-08,B,PLT_BIZ,1.0964,0.9648,23.78,183.213,0.8475
2024-05-08,C,PLT_BIZ,1.0906,0.9677,22.21,176.333,1.0011
2024-05-09,A,PLT_BIZ,1.1783,0.9314,14.65,169.587,0.8658
2024-05-09,B,PLT_BIZ,1.1749,0.98,14.26,173.783,0.943
2024-05-09,C,PLT_BIZ,1.0426,0.951,15.68,169.14,1.011
2024-05-10,A,PLT_BIZ,1.1456,0.9444,22.22,151.34,0.7857
2024-05-10,B,PLT_BIZ,1.0352,0.9966,20.41,165.582,0.7354
2024-05-10,C,PLT_BIZ,1.089,1.0605,20.21,157.892,1.1049
2024-05-11,A,PLT_BIZ,1.0489,0.9985,24.74,143.364,0.8403
2024-05-11,B,PLT_BIZ,1.0546,0.9473,23.25,156.939,0.8067
2024-05-11,C,PLT_BIZ,1.0697,1.0397,22.33,146.892,1.007
2024-05-12,A,PLT_BIZ,1.0331,1.0218,26.59,156.517,0.9027
2024-05-12,B,PLT_BIZ,1.0513,0.9662,24.13,164.22,0.806
2024-05-12,C,PLT_BIZ,0.8779,1.0531,23.83,140.815,0.9425
2024-05-13,A,PLT_BIZ,1.1723,0.9861,23.65,160.457,0.8527
2024-05-13,B,PLT_BIZ,1.0916,1.0691,20.47,167.292,0.8854
2024-05-13,C,PLT_BIZ,0.98,0.9186,23.75,158.564,1.0123
2024-05-14,A,PLT_BIZ,1.0977,0.9979,21.73,167.801,0.8427
2024-05-14,B,PLT_BIZ,1.1583,1.0559,21.42,160.767,0.9258
2024-05-14,C,PLT_BIZ,1.0225,0.9922,22.58,161.617,1.0561
2024-05-15,A,PLT_BIZ,1.1088,0.988,17.68,169.1,0.9155
2024-05-15,B,PLT_BIZ,1.0477,0.9586,18.95,162.665,0.8048
2024-05-15,C,PLT_BIZ,1.0638,0.9798,17.99,163.034,1.007
2024-05-16,A,PLT_BIZ,1.1517,1.0088,20.75,166.838,0.9105
2024-05-16,B,PLT_BIZ,1.0807,0.9751,21.61,172.808,0.695
2024-05-16,C,PLT_BIZ,1.0473,0.9307,22.19,157.394,1.0056
2024-05-17,A,PLT_BIZ,1.1838,0.9934,18.46,155.024,0.9661
2024-05-17,B,PLT_BIZ,1.0439,0.9749,19.3,178.671,0.8179
2024-05-17,C,PLT_BIZ,1.0086,0.9289,21.98,166.221,1.0379
2024-05-18,A,PLT_BIZ,1.1444,1.0238,20.83,145.711,0.8734
2024-05-18,B,PLT_BIZ,1.0499,1.0316,22.72,147.724,0.7822
2024-05-18,C,PLT_BIZ,0.9363,1.0463,21.83,155.984,0.9452
2024-05-19,A,PLT_BIZ,1.1108,1.0294,25.12,149.64,0.8683
2024-05-19,B,PLT_BIZ,1.0391,0.9686,24.49,154.011,0.8284
2024-05-19,C,PLT_BIZ,0.9735,1.087,24.0,147.292,1.0119
2024-05-20,A,PLT_BIZ,1.1075,1.0761,23.9,158.614,0.8295
2024-05-20,B,PLT_BIZ,1.1149,0.9985,21.31,167.903,0.8245
2024-05-20,C,PLT_BIZ,1.114,1.0538,20.73,164.04,1.0081
2024-05-21,A,PLT_BIZ,1.0925,1.0781,21.72,164.4,0.8661
2024-05-21,B,PLT_BIZ,1.049,0.9896,21.75,175.934,0.8075
2024-05-21,C,PLT_BIZ,1.0284,1.0759,22.27,163.837,1.013
2024-05-22,A,PLT_BIZ,1.1345,1.0242,20.34,167.262,0.8615
2024-05-22,B,PLT_BIZ,1.1749,0.9682,20.84,160.61,0.9179
2024-05-22,C,PLT_BIZ,1.0693,1.0664,18.76,157.574,1.0508
2024-05-23,A,PLT_BIZ,1.2196,1.0536,19.38,163.001,0.8381
2024-05-23,B,PLT_BIZ,1.126,1.005,19.32,176.19,0.818
2024-05-23,C,PLT_BIZ,1.0299,1.0244,20.54,168.235,1.061
2024-05-24,A,PLT_BIZ,1.0837,0.9677,26.22,154.467,0.8324
2024-05-24,B,PLT_BIZ,1.1404,1.004,21.49,167.705,0.8774
2024-05-24,C,PLT_BIZ,1.054,1.0505,20.29,168.004,1.0888
2024-05-25,A,PLT_BIZ,1.1338,1.0175,17.83,141.512,0.7752
2024-05-25,B,PLT_BIZ,0.9634,1.0486,17.69,146.965,0.8521
2024-05-25,C,PLT_BIZ,1.0193,0.9696,17.46,153.131,0.9869
2024-05-26,A,PLT_BIZ,1.0402,1.1153,19.57,149.198,0.8242
2024-05-26,B,PLT_BIZ,1.1044,0.9685,21.15,151.263,0.92
2024-05-26,C,PLT_BIZ,1.0473,1.0551,19.99,141.359,1.027
2024-05-27,A,PLT_BIZ,1.1154,1.0778,16.82,157.596,0.8555
2024-05-27,B,PLT_BIZ,1.1156,0.9655,16.17,168.934,0.7998
2024-05-27,C,PLT_BIZ,1.0347,1.0337,17.85,146.94,0.9964
2024-05-28,A,PLT_BIZ,1.1812,1.2069,23.94,157.575,0.8659
2024-05-28,B,PLT_BIZ,1.0651,1.0568,22.95,178.996,0.8826
2024-05-28,C,PLT_BIZ,1.0564,1.0028,22.07,156.305,0.9623
2024-05-29,A,PLT_BIZ,1.0621,0.9854,18.03,178.476,0.9201
2024-05-29,B,PLT_BIZ,1.1181,1.0206,17.8,173.093,0.8125
2024-05-29,C,PLT_BIZ,1.0387,1.0199,17.8,166.37,0.9698
2024-05-30,A,PLT_BIZ,1.2195,1.015,19.51,144.393,0.9127
2024-05-30,B,PLT_BIZ,1.1212,1.0966,22.79,153.516,0.8807
2024-05-30,C,PLT_BIZ,1.092,1.0006,21.47,148.213,0.9594
2024-05-31,A,PLT_BIZ,1.1161,1.0879,19.31,161.045,0.8207
2024-05-31,B,PLT_BIZ,1.0741,0.9437,17.49,173.373,0.8012
2024-05-31,C,PLT_BIZ,1.0206,0.9576,18.86,167.045,0.9443
2024-06-01,A,PLT_BIZ,0.982,1.0252,20.26,150.079,0.7291
2024-06-01,B,PLT_BIZ,1.0525,0.9824,16.82,143.712,0.8592
2024-06-01,C,PLT_BIZ,0.8842,1.0466,19.19,152.898,0.9503
2024-06-02,A,PLT_BIZ,1.0687,0.9929,24.12,152.882,0.8419
2024-06-02,B,PLT_BIZ,1.0246,1.0355,24.57,152.525,0.7948
2024-06-02,C,PLT_BIZ,1.0475,0.9898,24.51,148.128,1.0463
2024-06-03,A,PLT_BIZ,1.1145,1.0438,21.68,162.654,0.9714
2024-06-03,B,PLT_BIZ,1.135,1.055,17.83,175.926,0.9782
2024-06-03,C,PLT_BIZ,1.0003,1.1475,19.67,148.091,0.971
2024-06-04,A,PLT_BIZ,1.0924,1.0779,15.55,157.094,0.9736
2024-06-04,B,PLT_BIZ,1.1522,1.1046,14.85,163.673,0.8969
2024-06-04,C,PLT_BIZ,1.0635,1.1693,14.67,155.876,1.1209
2024-06-05,A,PLT_BIZ,1.0694,1.0777,17.64,165.141,0.9034
2024-06-05,B,PLT_BIZ,1.0949,1.0918,18.55,172.953,0.9239
2024-06-05,C,PLT_BIZ,0.9878,1.0079,19.99,159.459,1.0055
2024-06-06,A,PLT_BIZ,1.1262,1.1115,16.95,148.888,0.8965
2024-06-06,B,PLT_BIZ,1.0916,1.0341,16.74,161.509,0.8894
2024-06-06,C,PLT_BIZ,1.0458,0.9662,19.04,157.669,1.0167
2024-06-07,A,PLT_BIZ,1.2095,0.9352,19.86,163.095,0.9166
2024-06-07,B,PLT_BIZ,1.1011,1.0218,17.77,162.502,0.8426
2024-06-07,C,PLT_BIZ,1.093,1.0913,18.76,151.495,1.0459
2024-06-08,A,PLT_BIZ,1.1184,1.0782,18.35,139.188,0.9563
2024-06-08,B,PLT_BIZ,0.9789,1.0134,17.1,151.164,0.7699
2024-06-08,C,PLT_BIZ,0.9577,0.9722,16.38,145.462,0.9924
2024-06-09,A,PLT_BIZ,1.0222,1.0437,18.87,141.003,0.82
2024-06-09,B,PLT_BIZ,0.9745,1.0736,19.3,152.76,0.8437
2024-06-09,C,PLT_BIZ,0.9414,0.9859,19.87,141.337,0.9772
2024-06-10,A,PLT_BIZ,1.1171,1.0175,15.45,153.682,0.9097
2024-06-10,B,PLT_BIZ,1.0459,1.0543,16.37,148.851,0.7911
2024-06-10,C,PLT_BIZ,0.9963,1.0274,15.22,154.875,1.0214
2024-06-11,A,PLT_BIZ,1.1041,0.993,14.64,153.375,0.8967
2024-06-11,B,PLT_BIZ,1.1644,1.0439,14.65,170.602,0.8923
2024-06-11,C,PLT_BIZ,0.9789,1.1263,14.68,151.108,1.0396
2024-06-12,A,PLT_BIZ,1.0956,1.0847,19.1,171.315,0.8289
2024-06-12,B,PLT_BIZ,1.0616,1.0253,19.68,174.711,0.8525
2024-06-12,C,PLT_BIZ,1.0361,0.961,21.62,147.265,1.0302
2024-06-13,A,PLT_BIZ,1.0661,0.9595,18.51,157.922,0.7578
2024-06-13,B,PLT_BIZ,1.1166,1.1002,17.38,168.546,0.8251
2024-06-13,C,PLT_BIZ,1.0305,1.0055,16.16,143.1,1.0555
2024-06-14,A,PLT_BIZ,1.0968,1.0053,24.17,149.168,0.8096
2024-06-14,B,PLT_BIZ,0.9696,1.0986,22.71,161.235,0.8457
2024-06-14,C,PLT_BIZ,1.0137,1.0153,22.8,165.012,0.9679
2024-06-15,A,PLT_BIZ,0.9898,1.049,16.86,133.913,0.8576
2024-06-15,B,PLT_BIZ,0.9834,0.9899,17.38,142.46,0.7288
2024-06-15,C,PLT_BIZ,0.9352,1.0405,15.86,142.096,0.9887
2024-06-16,A,PLT_BIZ,1.0878,1.042,17.39,126.984,0.938
2024-06-16,B,PLT_BIZ,0.9816,1.0743,16.33,149.355,0.8414
2024-06-16,C,PLT_BIZ,0.934,0.9327,16.49,145.285,0.8031
2024-06-17,A,PLT_BIZ,1.141,1.0451,17.24,144.668,0.886
2024-06-17,B,PLT_BIZ,1.0652,0.9987,17.22,173.513,0.8596
2024-06-17,C,PLT_BIZ,1.0348,1.0924,16.9,146.664,1.1326
2024-06-18,A,PLT_BIZ,1.0338,0.9145,18.16,145.307,0.8465
2024-06-18,B,PLT_BIZ,1.011,0.9064,17.52,163.623,0.7964
2024-06-18,C,PLT_BIZ,1.0118,1.1023,18.59,163.313,1.1168
2024-06-19,A,PLT_BIZ,1.1485,1.0949,16.93,164.094,0.9029
2024-06-19,B,PLT_BIZ,1.0264,1.021,16.31,157.157,0.8572
2024-06-19,C,PLT_BIZ,1.0178,1.1105,17.38,154.535,1.0406
2024-06-20,A,PLT_BIZ,1.0804,1.0325,11.26,162.707,0.8856
2024-06-20,B,PLT_BIZ,1.1112,1.0284,13.72,178.502,0.8911
2024-06-20,C,PLT_BIZ,1.0239,1.1659,15.35,155.462,1.1254
2024-06-21,A,PLT_BIZ,1.0977,1.1059,15.47,155.166,0.8175
2024-06-21,B,PLT_BIZ,1.0562,1.0419,15.35,166.295,0.8835
2024-06-21,C,PLT_BIZ,0.9865,1.103,17.28,149.038,1.0456
2024-06-22,A,PLT_BIZ,0.9675,1.0104,18.67,130.779,0.8607
2024-06-22,B,PLT_BIZ,1.0353,0.9897,19.17,149.954,0.8433
2024-06-22,C,PLT_BIZ,0.9505,1.1643,17.56,130.452,0.9553
2024-06-23,A,PLT_BIZ,0.9496,0.9446,11.88,138.596,0.7816
2024-06-23,B,PLT_BIZ,0.9164,1.0374,11.3,135.177,0.7133
2024-06-23,C,PLT_BIZ,0.9222,1.1203,13.26,138.104,1.08
2024-06-24,A,PLT_BIZ,1.1279,1.0502,14.31,149.085,0.9025
2024-06-24,B,PLT_BIZ,1.0319,0.9775,15.4,163.197,0.8648
2024-06-24,C,PLT_BIZ,0.9945,0.9772,12.84,151.021,1.0338
2024-06-25,A,PLT_BIZ,1.0872,1.0036,17.1,154.882,0.8163
2024-06-25,B,PLT_BIZ,1.0205,1.1682,19.61,159.006,0.9126
2024-06-25,C,PLT_BIZ,1.0261,0.9801,18.41,146.37,1.0247
2024-06-26,A,PLT_BIZ,1.1062,1.1504,13.84,146.62,0.9837
2024-06-26,B,PLT_BIZ,1.0263,1.0979,12.4,158.361,0.8587
2024-06-26,C,PLT_BIZ,1.0605,1.0249,13.68,152.844,1.0774
2024-06-27,A,PLT_BIZ,1.1487,1.0768,17.86,146.74,0.8886
2024-06-27,B,PLT_BIZ,0.9808,1.0843,16.95,149.019,0.9095
2024-06-27,C,PLT_BIZ,1.0072,1.0343,14.24,160.127,1.0341
2024-06-28,A,PLT_BIZ,1.0935,1.1076,15.72,149.208,0.9207
2024-06-28,B,PLT_BIZ,1.0339,1.1379,14.5,151.213,0.9029
2024-06-28,C,PLT_BIZ,1.0926,1.1493,14.45,157.703,1.1506
2024-06-29,A,PLT_BIZ,0.9667,1.0788,15.52,133.325,0.7832
2024-06-29,B,PLT_BIZ,0.8799,1.0757,15.18,129.524,0.7366
2024-06-29,C,PLT_BIZ,0.8986,1.0174,15.38,134.421,0.9252
2024-06-30,A,PLT_BIZ,1.0076,0.9516,10.64,130.186,0.8163
2024-06-30,B,PLT_BIZ,0.9794,1.096,10.6,144.16,0.8111
2024-06-30,C,PLT_BIZ,0.8323,1.0728,11.08,129.075,1.0434
2024-07-01,A,PLT_BIZ,1.0424,1.0502,13.88,132.204,0.823
2024-07-01,B,PLT_BIZ,1.0782,1.018,12.21,145.935,0.8848
2024-07-01,C,PLT_BIZ,0.8861,1.033,13.34,149.716,0.8981
2024-07-02,A,PLT_BIZ,1.0903,1.0656,14.02,142.519,0.8689
2024-07-02,B,PLT_BIZ,1.0726,1.0991,14.55,142.778,0.8452
2024-07-02,C,PLT_BIZ,1.0202,1.0503,13.57,147.864,1.0929
2024-07-03,A,PLT_BIZ,1.0562,1.1472,11.88,144.615,0.92
2024-07-03,B,PLT_BIZ,1.019,1.0471,12.0,150.163,0.8074
2024-07-03,C,PLT_BIZ,1.0286,1.0268,9.96,129.441,0.9998
2024-07-04,A,PLT_BIZ,1.0667,1.1619,13.24,143.437,0.9209
2024-07-04,B,PLT_BIZ,0.983,1.1262,13.15,138.831,0.8242
2024-07-04,C,PLT_BIZ,1.0489,1.1352,13.86,140.414,1.0654
2024-07-05,A,PLT_BIZ,1.1099,1.0893,13.38,132.323,0.8831
2024-07-05,B,PLT_BIZ,1.1081,1.13,14.62,142.905,0.8283
2024-07-05,C,PLT_BIZ,1.0364,1.0721,16.7,128.364,1.0756
2024-07-06,A,PLT_BIZ,0.9978,1.1641,16.17,127.48,0.8398
2024-07-06,B,PLT_BIZ,0.9196,1.0461,14.4,127.512,0.7926
2024-07-06,C,PLT_BIZ,0.8948,1.1155,17.12,128.319,1.0182
2024-07-07,A,PLT_BIZ,1.059,1.056,13.11,118.036,0.8732
2024-07-07,B,PLT_BIZ,1.0108,1.0925,13.74,132.138,0.782
2024-07-07,C,PLT_BIZ,0.9159,1.097,13.58,132.424,0.9578
2024-07-08,A,PLT_BIZ,1.1043,1.0356,9.39,141.7,0.8392
2024-07-08,B,PLT_BIZ,1.0121,0.9718,11.05,135.417,0.8523
2024-07-08,C,PLT_BIZ,0.9609,1.0109,10.8,146.148,0.9974
2024-07-09,A,PLT_BIZ,1.0152,1.0232,6.69,142.8,0.8479
2024-07-09,B,PLT_BIZ,0.979,1.1093,7.52,141.536,0.844
2024-07-09,C,PLT_BIZ,0.8661,1.165,10.15,137.282,0.9394
2024-07-10,A,PLT_BIZ,0.9996,1.1946,12.45,128.342,0.7984
2024-07-10,B,PLT_BIZ,1.0075,1.0093,14.21,145.121,0.796
2024-07-10,C,PLT_BIZ,0.9267,0.993,14.34,144.214,0.9978
2024-07-11,A,PLT_BIZ,1.143,1.0729,9.18,134.636,0.9698
2024-07-11,B,PLT_BIZ,1.0348,1.0088,10.05,141.757,0.8415
2024-07-11,C,PLT_BIZ,0.9753,1.0091,9.56,141.61,0.8808
2024-07-12,A,PLT_BIZ,1.0472,1.1092,10.9,125.827,0.8474
2024-07-12,B,PLT_BIZ,0.9733,0.896,13.72,156.675,0.7837
2024-07-12,C,PLT_BIZ,0.9125,0.9649,12.36,128.464,0.9643
2024-07-13,A,PLT_BIZ,0.949,1.1297,12.29,125.196,0.845
2024-07-13,B,PLT_BIZ,0.9138,1.0817,15.88,132.622,0.8117
2024-07-13,C,PLT_BIZ,0.8828,0.9982,14.09,133.091,0.8359
2024-07-14,A,PLT_BIZ,0.979,1.0222,9.11,118.691,0.8248
2024-07-14,B,PLT_BIZ,0.8559,0.9954,6.46,137.521,0.7045
2024-07-14,C,PLT_BIZ,0.8639,0.995,6.98,117.706,0.8818
2024-07-15,A,PLT_BIZ,1.0226,1.1224,14.91,132.268,0.8221
2024-07-15,B,PLT_BIZ,1.0617,1.0331,13.68,148.97,0.8283
2024-07-15,C,PLT_BIZ,1.0101,1.04,15.23,127.381,0.9637
2024-07-16,A,PLT_BIZ,1.0543,1.1528,11.11,133.958,0.8388
2024-07-16,B,PLT_BIZ,0.9662,1.0925,12.76,143.54,0.9312
2024-07-16,C,PLT_BIZ,0.9736,1.1103,14.65,138.948,0.9944
2024-07-17,A,PLT_BIZ,1.0726,1.0547,11.39,134.895,0.8457
2024-07-17,B,PLT_BIZ,0.9475,1.0214,14.48,139.752,0.7064
2024-07-17,C,PLT_BIZ,0.8884,0.9663,11.72,129.487,0.9181
2024-07-18,A,PLT_BIZ,1.0358,1.1088,10.04,139.456,0.8659
2024-07-18,B,PLT_BIZ,1.0551,1.0879,12.06,148.621,0.8669
2024-07-18,C,PLT_BIZ,1.0349,0.9463,13.13,135.999,1.0286
2024-07-19,A,PLT_BIZ,1.0846,1.031,13.38,121.956,0.9302
2024-07-19,B,PLT_BIZ,1.0093,1.0055,13.77,145.793,0.7762
2024-07-19,C,PLT_BIZ,0.9521,1.0212,16.52,133.372,0.9715
2024-07-20,A,PLT_BIZ,1.0021,1.0496,12.53,113.011,0.7602
2024-07-20,B,PLT_BIZ,0.9903,1.1013,14.29,129.78,0.8146
2024-07-20,C,PLT_BIZ,0.9608,1.0777,12.99,118.926,1.0657
2024-07-21,A,PLT_BIZ,1.0023,0.9739,12.78,114.427,0.7736
2024-07-21,B,PLT_BIZ,0.8758,0.9691,14.04,123.646,0.6753
2024-07-21,C,PLT_BIZ,0.7713,0.9985,11.42,125.931,0.9317
2024-07-22,A,PLT_BIZ,1.0605,1.0287,14.08,137.685,0.8754
2024-07-22,B,PLT_BIZ,1.013,1.043,14.29,149.119,0.711
2024-07-22,C,PLT_BIZ,0.9039,1.1994,12.65,135.131,1.0682
2024-07-23,A,PLT_BIZ,1.094,1.069,4.43,140.842,0.8301
2024-07-23,B,PLT_BIZ,1.0505,0.9852,4.36,143.853,0.7784
2024-07-23,C,PLT_BIZ,0.8733,0.964,4.26,141.2,0.921
2024-07-24,A,PLT_BIZ,1.043,1.0176,10.08,128.591,0.8121
2024-07-24,B,PLT_BIZ,1.033,1.0052,8.65,148.854,0.7619
2024-07-24,C,PLT_BIZ,0.8751,1.0318,9.28,133.206,0.922
2024-07-25,A,PLT_BIZ,1.0376,1.039,9.73,127.004,0.829
2024-07-25,B,PLT_BIZ,0.9747,0.9937,10.7,142.166,0.7968
2024-07-25,C,PLT_BIZ,0.9166,1.0169,9.2,126.928,0.9587
2024-07-26,A,PLT_BIZ,1.0198,0.9933,11.12,128.536,0.7563
2024-07-26,B,PLT_BIZ,0.9759,0.9865,11.95,132.852,0.7726
2024-07-26,C,PLT_BIZ,0.9779,1.0437,11.09,122.369,1.0406
2024-07-27,A,PLT_BIZ,0.9618,0.9862,13.93,123.943,0.7103
2024-07-27,B,PLT_BIZ,0.942,1.0156,10.72,126.678,0.7446
2024-07-27,C,PLT_BIZ,0.8433,0.9428,11.93,112.973,0.8964
2024-07-28,A,PLT_BIZ,1.0353,1.0189,6.85,116.361,0.859
2024-07-28,B,PLT_BIZ,0.899,1.011,9.19,124.258,0.8344
2024-07-28,C,PLT_BIZ,0.9719,0.9691,9.28,116.873,0.9906
2024-07-29,A,PLT_BIZ,0.9828,1.0278,7.8,139.749,0.784
2024-07-29,B,PLT_BIZ,1.04,0.9781,7.82,141.267,0.8992
2024-07-29,C,PLT_BIZ,0.8931,1.027,7.18,136.615,0.9412
2024-07-30,A,PLT_BIZ,1.1131,1.0005,13.42,139.249,0.8368
2024-07-30,B,PLT_BIZ,1.0498,1.0813,11.31,131.886,0.9247
2024-07-30,C,PLT_BIZ,0.8794,1.0816,10.28,129.237,0.9985
2024-07-31,A,PLT_BIZ,1.0382,0.9913,12.61,133.488,0.8592
2024-07-31,B,PLT_BIZ,0.9518,1.1149,13.25,140.4,0.8395
2024-07-31,C,PLT_BIZ,0.99,1.0094,10.64,131.113,0.9683
2024-08-01,A,PLT_BIZ,1.0107,0.9903,6.81,124.888,0.8372
2024-08-01,B,PLT_BIZ,0.9334,1.0627,5.93,134.375,0.774
2024-08-01,C,PLT_BIZ,0.9137,1.0439,7.34,136.211,0.9448
2024-08-02,A,PLT_BIZ,1.0756,1.045,11.8,117.565,0.942
2024-08-02,B,PLT_BIZ,0.999,1.0106,7.77,141.974,0.8762
2024-08-02,C,PLT_BIZ,0.8961,1.0347,11.56,136.309,0.9621
2024-08-03,A,PLT_BIZ,0.934,0.9437,10.22,123.624,0.7397
2024-08-03,B,PLT_BIZ,0.9461,0.9565,9.57,125.242,0.6247
2024-08-03,C,PLT_BIZ,0.8637,0.9776,11.21,111.145,0.9479
2024-08-04,A,PLT_BIZ,0.8961,1.0634,8.03,112.753,0.8896
2024-08-04,B,PLT_BIZ,0.8719,1.0526,10.12,128.324,0.7685
2024-08-04,C,PLT_BIZ,0.9257,1.0567,8.64,118.974,0.9449
2024-08-05,A,PLT_BIZ,0.9615,1.0802,12.77,121.115,0.8083
2024-08-05,B,PLT_BIZ,0.9973,1.0405,14.0,137.277,0.8272
2024-08-05,C,PLT_BIZ,0.916,1.0072,13.13,137.434,0.9059
2024-08-06,A,PLT_BIZ,1.0102,1.0849,7.82,135.437,0.8832
2024-08-06,B,PLT_BIZ,0.9355,1.0765,10.57,137.874,0.7981
2024-08-06,C,PLT_BIZ,1.0078,0.9763,9.31,133.685,0.9024
2024-08-07,A,PLT_BIZ,0.9971,0.9494,11.49,130.152,0.7601
2024-08-07,B,PLT_BIZ,1.0492,1.0567,10.44,132.515,0.8498
2024-08-07,C,PLT_BIZ,0.9292,1.0147,11.08,122.59,1.0634
2024-08-08,A,PLT_BIZ,1.076,0.9778,5.83,128.241,0.7743
2024-08-08,B,PLT_BIZ,1.0052,1.0357,5.23,135.774,0.7844
2024-08-08,C,PLT_BIZ,0.9359,0.9551,4.86,120.857,0.9517
2024-08-09,A,PLT_BIZ,0.968,0.9653,11.25,131.229,0.809
2024-08-09,B,PLT_BIZ,0.9269,1.0185,9.33,140.141,0.8447
2024-08-09,C,PLT_BIZ,0.9564,0.998,10.74,127.876,0.9896
2024-08-10,A,PLT_BIZ,0.9167,1.0549,9.96,115.848,0.7754
2024-08-10,B,PLT_BIZ,0.9722,0.9925,10.28,123.789,0.7979
2024-08-10,C,PLT_BIZ,0.8608,1.0557,9.03,103.437,0.9224
2024-08-11,A,PLT_BIZ,0.8816,1.0228,10.01,113.776,0.6666
2024-08-11,B,PLT_BIZ,0.8303,0.9023,10.0,111.955,0.709
2024-08-11,C,PLT_BIZ,0.8764,0.9609,12.79,123.357,0.9492
2024-08-12,A,PLT_BIZ,1.0032,0.9864,8.63,125.245,0.7549
2024-08-12,B,PLT_BIZ,0.9141,0.9103,7.87,138.8,0.7101
2024-08-12,C,PLT_BIZ,0.8707,1.0047,9.3,126.066,0.8732
2024-08-13,A,PLT_BIZ,1.0132,1.0117,10.62,140.782,0.8324
2024-08-13,B,PLT_BIZ,0.95,1.1055,8.12,137.693,0.8224
2024-08-13,C,PLT_BIZ,0.9131,1.0675,5.95,124.075,0.9454
2024-08-14,A,PLT_BIZ,1.0358,0.9736,6.86,138.797,0.7043
2024-08-14,B,PLT_BIZ,0.9757,1.0533,7.87,128.797,0.9185
2024-08-14,C,PLT_BIZ,0.8851,0.9471,10.53,116.184,0.8937
2024-08-15,A,PLT_BIZ,1.0582,0.9449,7.12,122.31,0.7895
